Contrato,Sector,Concurso,Anio_Proyecto,Titulo_Proyecto,Fecha_Inicio,Fecha_Fin,Empresa,Distrito,Provincia,Region,Ubigeo,Monto_Estado,Aporte_Empresa,Aporte_No_Financiero,Moneda,Fecha_Corte,ANIO_CORTE_ARCHIVO,Fecha_Corte_Std,Anio_Corte_Num,Monto_Total_Proyecto
250-PROINNOVATE-IMTEMC-2023,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2023,IMPLEMENTACION Y CERTIFICACION DEL SISTEMA HACCP EN LA PLANTA LACTEA LA CONGA E.I.R.L. PARA LA CONSOLIDACION EN EL MERCADO NACIONAL.,20230727.0,20240727.0,PLANTA LACTEA LA CONGA EIRL,ATE,LIMA,LIMA,150103.0,45000.0,10285.71,6857.14,SOLES,20260105,05012026,2026-01-05,20260105,62142.85
250-PROINNOVATE-IMTEMC-2024,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2024,"""IMPLEMENTACION Y CERTIFICACION DE UN SISTEMA DE GESTION DE CALIDAD ISO 9001:2015 EN LA EMPRESA EXPORT AND IMPORT CONSULTANCY S.A.C.",20240409.0,20250509.0,EXPORT AND IMPORT CONSULTANCY S.A.C.,SAN MIGUEL,LIMA,LIMA,150136.0,43400.0,9900.0,6600.0,SOLES,20260105,05012026,2026-01-05,20260105,59900.0
250-PROINNOVATE-IMTEMC-2025,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2025,"IMPLEMENTACION Y CERTIFICACION DEL SISTEMA DE GESTION DE SEGURIDAD Y SALUD EN EL TRABAJO BASADO EN LA NORMA ISO 45001:2018 EN LA EMPRESA INGENIERIA, CONSTRUCCION, SANEAMIENTO Y OPERADORA DE RESIDUOS E.I.R.L.",20250527.0,20260227.0,"INGENIERIA, CONSTRUCCION, SANEAMIENTO Y OPERADORA DE RESIDUOS EMPRESA INDIVIDUAL DE RESPONSABILIDAD",CHANCHAMAYO,CHANCHAMAYO,JUNIN,120301.0,45000.0,10302.85,6840.0,SOLES,20260707,20260707,2026-07-07,20260707,62142.85
251-FIDECOM-INNOVATEPERU-CMCEI-2018,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2018,IMPLEMENTACION DE UN SISTEMA DE GESTION DE CALIDAD OHSAS 18001:2007 EN LA EMPRESA NEGOCIACIONES VILCAHUAMAN PUMA S.A.C.,20181001.0,20191001.0,NEGOCIACIONES VILCAHUAMAN PUMA S.A.C. - NEVIP S.A.C.,CERRO COLORADO,AREQUIPA,AREQUIPA,40104.0,41338.97,17671.03,23954.42,SOLES,20260105,05012026,2026-01-05,20260105,82964.42
251-FINCYT-FIDECOM-PIPEI-2013,FIDECOM,PIPEI,2013,"IMPLEMENTACION DE UN SISTEMA DE TRAZABILIDAD DE CILINDROS GLP CON TAG RFID EMBEBIDOS EN EL CUERPO DEL CILINDRO INTEGRADO DESDE SU PROCESO DE FABRICACION QUE IMPIDA SU DESTRUCCION, DANO O RETIRO  DEL TAG  INCLUYE UNA PLATAFORMA DE INFORMACION A NIVEL NACIONAL",20140306.0,20170129.0,N & A S.A.C.,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,70101.0,256245.63,33566.37,43100.0,SOLES,20260105,05012026,2026-01-05,20260105,332912.0
251-INNOVATEPERU-ADTC2-2021,FINCYT III,CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2,2021,"IMPLEMENTACION Y CERTIFICACION DE UN SIST. DE GESTION DE CALIDAD BASADO EN LA NORMA ISO 9001:2015 Y UN SISTEMA DE GESTION DE CONTROL Y SEGURIDAD (SGCS) BASC, CON LA FINALIDAD DE GARANTIZAR ESTANDARES DE CALIDAD Y DE SEGURIDAD Y CONTROL A NIVEL INTERNACIONAL.",20210405.0,20230104.0,GAM CORP S.A.,MIRAFLORES,LIMA,LIMA,150122.0,55000.0,0.0,16666.67,SOLES,20260105,05012026,2026-01-05,20260105,71666.67
251-INNOVATEPERU-EI-2016,FINCYT II,EMPRENDEDORES INNOVADORES,2016,YUPIBOTS,20160826.0,20171025.0,LAZO PAZCE WALTER ORSON,MAGDALENA DEL MAR,LIMA,LIMA,150120.0,55000.0,20000.0,7584.0,SOLES,20260105,05012026,2026-01-05,20260105,82584.0
251-INNOVATEPERU-EIN-2019,FOMITEC - PCSD,CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES,2019,GENDERLAB,20191111.0,20210111.0,GENDERLAB S.A.C.,BARRANCO,LIMA,LIMA,150104.0,31000.0,6000.0,9000.0,SOLES,20260105,05012026,2026-01-05,20260105,46000.0
251-INNOVATEPERU-PITEI-2017,FINCYT II,PITEI,2017,MODULO PARA  TRATAMIENTO DIFERENCIAL DEL AGUA DE RECURTIDO CON GENERACION DE ENERGIA,20170714.0,20190214.0,CURTIEMBRE ECOLOGICA DEL NORTE E.I.R.L.,LA ESPERANZA,TRUJILLO,LA LIBERTAD,130105.0,145383.74,25406.35,12400.0,SOLES,20260105,05012026,2026-01-05,20260105,183190.09
251-PROINNOVATE-BCCF2-2021,FINCYT III,CONCURSO BOOTCAMPS DE CÓDIGO - FASE II,2021,BOOTCAMP CODING DOJO - DESARROLLO DE SOFTWARE FULL STACK,20220103.0,20221203.0,LUISA POSHEYLA CHAVEZ VASQUEZ,,,,,7950.0,0.0,0.0,DOLARES,20260105,05012026,2026-01-05,20260105,7950.0
251-PROINNOVATE-EIN-2022,MIPYME EMPRENDEDOR,EMPRENDEDORES INNOVADORES,2022,EL EQUIPO DE TODOS,20220907.0,20230607.0,PATOS LAB S.A.C.,CAYMA,AREQUIPA,AREQUIPA,40103.0,54999.7,23571.3,0.0,SOLES,20260105,05012026,2026-01-05,20260105,78571.0
251-PROINNOVATE-IMTEMD-2023,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES,2023,IMPLEMENTACION DE UN SISTEMA DE GESTION Y CONTROL DE PROYECTOS ON LINE DESARROLLADO CON HERRAMIENTAS DE SOFTWARE LIBRE UTILIZANDO METODOLOGIAS AGILES,20230526.0,20240625.0,INSTITUTO DE CONSULTORIA S.A.,SANTIAGO DE SURCO,LIMA,LIMA,150140.0,44900.0,10260.0,6840.0,SOLES,20260105,05012026,2026-01-05,20260105,62000.0
251-PROINNOVATE-MCIN-2025,BID 4,MIPYMES DE CALIDAD PARA LA INDUSTRIA NAVAL,2025,IMPLEMENTACION DE LA TRINORMA ISO PARA FORTALECER LA FABRICACION DE ESTRUCTURAS METALICAS Y SERVICIOS INDUSTRIALES ESENCIALES EN LA EXPANSION DE INSTALACIONES PORTUARIAS,20250708.0,20260808.0,GRUPO A&G REPRESENTACIONES E.I.R.L.,CERRO COLORADO,AREQUIPA,AREQUIPA,40104.0,63650.0,15210.0,10140.0,SOLES,20260707,20260707,2026-07-07,20260707,89000.0
251-PROINNOVATE-PIEC1CC-2024,BID 4,INNOVACIÓN EMPRESARIAL - CAMBIO CLIMÁTICO,2024,DESARROLLO DE PROTOTIPOS DE ELEMENTOS ESTRUCTURALES ECOAMIGABLES Y DE ALTO DESEMPENO USANDO HORMIGON DE ULTRA ALTO RENDIMIENTO (UHPC) A PARTIR DE LA REUTILIZACION DE LAS ARENAS FINAS DE LOS RELAVES MINEROS DESARROLLADO POR EXC ADMINISTRACION S.A.C.,20240320.0,20260320.0,EXC ADMINISTRACION S.A.C.,SANTIAGO DE SURCO,LIMA,LIMA,150140.0,358163.35,37109.41,71525.0,SOLES,20260707,20260707,2026-07-07,20260707,466797.76
252-FIDECOM-INNOVATEPERU-CMCEI-2018,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2018,IMPLEMENTACION Y CERTIFICACION DEL SISTEMA HACCP EN LA LINEA DE PROCESAMIENTO Y ENVASADO DE AGUA DE MESA DE LA EMPRESA PROCESADORA Y COMERCIALIZADORA UCEDA S.A.C.,20180613.0,20191213.0,PROCESADORA Y COMERCIALIZADORA UCEDA S.A.C.,MONSEFU,CHICLAYO,LAMBAYEQUE,140108.0,42287.96,22112.04,25900.0,SOLES,20260105,05012026,2026-01-05,20260105,90300.0
252-FIDECOM-PNICP-CMCEI-2015,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2015,IMPLANTACION Y CERTIFICACION DE UN SISTEMA DE GESTION DE CALIDAD (SGC) BASADO EN LA NORMA ISO 9001:2008 PARA UNA EMPRESA DE SERVICIOS DE ATENCION MEDICA DE EMERGENCIA,20150710.0,20161109.0,SERVICIOS ESPECIALIZADOS EN MEDICINA INTEGRAL SOCIEDAD ANONIMA CERRADA,LA VICTORIA,LIMA,LIMA,150115.0,40458.0,14758.0,26000.0,SOLES,20260105,05012026,2026-01-05,20260105,81216.0
252-INNOVATEPERU-ADTC2-2020,FINCYT III,CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2,2020,"IMPLEMENTACION Y CERTIFICACION DEL SISTEMA HACCP EN LA LINEA DE PROCESAMIENTO, ENVASADO Y DISTRIBUCION  DE ARROZ PILADO DE LA EMPRESA  ""GRUPO MOLINERO CONTRERAS ASTORAYME S.A.C.""",20201020.0,20211219.0,GRUPO MOLINERO CONTRERAS ASTORAYME SAC,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301.0,55000.0,0.0,16666.67,SOLES,20260105,05012026,2026-01-05,20260105,71666.67
252-INNOVATEPERU-ADTC2-2021,FINCYT III,CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2,2021,DESARROLLO Y CERTIFICACION BAJO LA NORMA ISO 9001 DEL SISTEMA DE GESTION DE LA CALIDAD DE TRAUMA SPORT CENTER E.I.R.L.,20210316.0,20220715.0,TRAUMA SPORT CENTER E.I.R.L.,YANAHUARA,AREQUIPA,AREQUIPA,40126.0,55000.0,0.0,16666.6667,SOLES,20260105,05012026,2026-01-05,20260105,71666.6667
252-INNOVATEPERU-EI-2016,FINCYT II,EMPRENDEDORES INNOVADORES,2016,PRINTI,20160713.0,20180112.0,URQUIZA CABANILLAS ROXANA ERNESTINA,SAN MARTIN DE PORRES,LIMA,LIMA,150135.0,55000.0,15750.0,7850.0,SOLES,20260105,05012026,2026-01-05,20260105,78600.0
252-INNOVATEPERU-EIN-2019,FOMITEC - PCSD,CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES,2019,ORDON (COMPRAS EFICIENTES Y TRANSPARENTES),20191015.0,20201015.0,ORDON S.A.C.,SANTIAGO DE SURCO,LIMA,LIMA,150140.0,55000.0,10756.0,16000.0,SOLES,20260105,05012026,2026-01-05,20260105,81756.0
252-INNOVATEPERU-PITEI-2017,FINCYT II,PITEI,2017,"DESARROLLO DE CONSERVAS EN SALSAS NO TRADICIONALES DE HIERBAS ANDINAS, A BASE DEL SUBPRODUCTO DE PROCESO DE FILETEADO DE TRUCHA CON PROPIEDADES FUNCIONALES MEJORADAS",20170714.0,20190514.0,ESMERALDA CORP S.A.C.,SAN JUAN DE MIRAFLORES,LIMA,LIMA,150133.0,258621.38,113637.16,30531.0,SOLES,20260105,05012026,2026-01-05,20260105,402789.54000000004
252-PROINNOVATE-BCCF2-2021,FINCYT III,CONCURSO BOOTCAMPS DE CÓDIGO - FASE II,2021,BOOTCAMP CODING DOJO - DESARROLLO DE SOFTWARE FULL STACK,20220103.0,20221103.0,MITZY SOLANGE RODRIGUEZ LEON,,,,,7950.0,0.0,0.0,DOLARES,20260105,05012026,2026-01-05,20260105,7950.0
252-PROINNOVATE-EIN-2022,MIPYME EMPRENDEDOR,EMPRENDEDORES INNOVADORES,2022,LATERAL,20220919.0,20230619.0,LATERAL COMPANY S.A.,LA MOLINA,LIMA,LIMA,150114.0,55000.0,4536.0,19035.43,SOLES,20260105,05012026,2026-01-05,20260105,78571.43
252-PROINNOVATE-IMTEMC-2024,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2024,"IMPLEMENTACION Y CERTIFICACION DEL SISTEMA DE GESTION DE CALIDAD  SEGUN LA NORMA ISO 9001:2015 PARA LA MEJORA DE LA CALIDAD, PRODUCTIVIDAD Y COMPETITIVIDAD DE LA EMPRESA PROHYGIENE",20240320.0,20250420.0,R & R AQP S.A.C.,AREQUIPA,AREQUIPA,AREQUIPA,40101.0,45000.0,10285.71,6857.14,SOLES,20260105,05012026,2026-01-05,20260105,62142.85
252-PROINNOVATE-IMTEMC-2025,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2025,"IMPLEMENTACION Y CERTIFICACION DE LA NORMA INTERNACIONAL ISO 9001:2015, PARA LA ESTANDARIZACION Y MEJORA DE LOS PROCESOS DE LA EMPRESA ICOSERGE",20250708.0,20260808.0,ICOSERGE INGENIEROS & CONSULTORES E.I.R.L.  -  ICOSERGE E.I.R.L.,CASTILLA,PIURA,PIURA,200104.0,45000.0,10285.71,6857.14,SOLES,20260707,20260707,2026-07-07,20260707,62142.85
252-PROINNOVATE-IMTEMD-2023,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES,2023,DESARROLLO DE UN SISTEMA DE GESTION BAJO MODELO SAAS PARA LA EMPRESA RECURSOS GERENCIALES & TECNOLOGIA S.A.C. QUE BRINDA A ORGANIZACIONES DE SANEAMIENTO BASICO MUNICIPALES EN PEQUENAS LOCALIDADES DEL PERU.,20230607.0,20240507.0,RECURSOS GERENCIALES & TECNOLOGIA SOCIEDAD ANONIMA CERRADA,PUNO,PUNO,PUNO,210101.0,45000.0,10408.0,6840.0,SOLES,20260105,05012026,2026-01-05,20260105,62248.0
253-FIDECOM-INNOVATEPERU-CMCEI-2017,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2017,"IMPLEMENTACION Y CERTIFICACION DEL SISTEMA DE GESTION DE LA INOCUIDAD HACCP EN LAS LINEAS DE PROCESO DE CONCENTRADO, PULPAS Y MERMELADAS DE FRUTAS, DE LA EMPRESA UNION LATIN EXPRESS S.A.C.",20170608.0,20200608.0,UNION LATIN EXPRESS S.A.C,ATE,LIMA,LIMA,150103.0,39819.66,14880.34,25140.0,SOLES,20260105,05012026,2026-01-05,20260105,79840.0
253-FIDECOM-INNOVATEPERU-CMCEI-2018,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2018,&QUOT;REDUCCION DE LOS RIESGOS SANITARIOS EN LA PRODUCCION DE ALIMENTOS MEDIANTE LA CERTIFICACION DE HACCPEN LA PRODUCCION DE DERIVADOS&QUOT;,20180613.0,20200712.0,GUZMAN GUEROVICH ELEAZAR BLAS,OXAPAMPA,OXAPAMPA,PASCO,190301.0,38932.3,14932.56,24000.0,SOLES,20260105,05012026,2026-01-05,20260105,77864.86
253-FINCYT-FIDECOM-PIPEI-2013,FIDECOM,PIPEI,2013,DESARROLLO DE UN SISTEMA DE CARDADO QUE PERMITA EL PROCESAMIENTO DE LA FIBRA DE LLAMA PARA LA OBTENCION DE HILOS DE USO ARTESANAL E INDUSTRIAL,20140401.0,20160131.0,HILADOS ANDINOS Y TENIDOS  S.A.C.,SAN JUAN DE LURIGANCHO,LIMA,LIMA,150132.0,269864.41,58635.59,59000.0,SOLES,20260105,05012026,2026-01-05,20260105,387500.0
253-FINCYT-FIDECOM-PIPEI-2014,FIDECOM,PIPEI,2014,"DESARROLLO DE UN PROCESO PILOTO DE FABRICACION DE 2 SISTEMAS DE ESTACIONAMIENTO, BASADOS EN MECANISMOS DE ELEVACION Y ROTACION, QUE AUMENTE HASTA 6 VECES LA CAPACIDAD DE ESTACIONAMIENTO, CONFIGURABLE SEGUN EL ESPACIO DISPONIBLE Y LAS CONDICIONES DE USO, INCLUYENDO, ADEMAS, UN SOFTWARE DE GESTION DE PROVEEDORES Y TRAZABILIDAD DE LAS PARTES, COMPONENTES Y PRODUCTOS.",20140930.0,20170929.0,COMERCIAL SAN ESTUARDO S A,LIMA,LIMA,LIMA,150101.0,289988.14,117411.86,72817.0,SOLES,20260105,05012026,2026-01-05,20260105,480217.0
253-INNOVATEPERU-ADTC2-2020,FINCYT III,CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2,2020,IMPLEMENTACION Y CERTIFICACION DE LOS SISTEMAS DE GESTION DE CALIDAD Y MEDIOAMBIENTE SEGUN ISO 9001 E ISO 14001 RESPECTIVAMENTE,20201030.0,20211130.0,REPRESENTACIONES Y COMERCIALIZADORA COAMSA S R L,SAN ISIDRO,LIMA,LIMA,150131.0,52500.0,0.0,16000.0,SOLES,20260105,05012026,2026-01-05,20260105,68500.0
253-INNOVATEPERU-ADTC2-2021,FINCYT III,CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2,2021,IMPLEMENTACION Y CERTIFICACION DEL SISTEMA DE GESTION AMBIENTAL ISO 14001:2015 EN GENIE GENERALE ET SURVEILLANCE S.R.L.,20210317.0,20220816.0,GENIE GENERALE ET SURVEILLANCE S R LTDA,TRUJILLO,TRUJILLO,LA LIBERTAD,130101.0,55000.0,0.0,16666.6667,SOLES,20260105,05012026,2026-01-05,20260105,71666.6667
253-INNOVATEPERU-EDI-2019,FOMITEC - PCSD,CAPITAL SEMILLA PARA EMPRENDIMIENTOS DINAMICOS,2019,SILABUZ.COM,20191018.0,20201018.0,APRENDIZAJE  DIGITAL  S.A.C.,SANTIAGO DE SURCO,LIMA,LIMA,150140.0,50070.0,14461.51,7000.0,SOLES,20260105,05012026,2026-01-05,20260105,71531.51000000001
253-INNOVATEPERU-EI-2016,FINCYT II,EMPRENDEDORES INNOVADORES,2016,H2DRONES,20160826.0,20171025.0,AKAMINE SERPA CLAUDIA MARITZA,SAN BORJA,LIMA,LIMA,150130.0,55000.0,15800.0,7900.0,SOLES,20260105,05012026,2026-01-05,20260105,78700.0
253-PNICP-PITEI-2015,FINCYT II,PITEI,2015,IMPLEMENTACION DE UNA UNIDAD DE TURISMO PRODUCTIVO EN LA REGION NORTE DEL PERU CON LA ESPECIE NATIVA DE CABALLITO DE MAR (HIPPOCAMPUS INGENS) PARA FINES DE ECOTURISMO,20150806.0,20171105.0,AGROMAR DEL PACIFICO S.A,SAN ISIDRO,LIMA,LIMA,150131.0,277908.48,39291.52,68000.0,SOLES,20260105,05012026,2026-01-05,20260105,385200.0
253-PROINNOVATE-BCCF2-2021,FINCYT III,CONCURSO BOOTCAMPS DE CÓDIGO - FASE II,2021,BOOTCAMP CODING DOJO - DESARROLLO DE SOFTWARE FULL STACK,20220103.0,20221103.0,ALEXANDER PAUL AREVALO GARAVITO,,,,,7950.0,0.0,0.0,DOLARES,20260105,05012026,2026-01-05,20260105,7950.0
253-PROINNOVATE-EDI-2022,MIPYME EMPRENDEDOR,EMPRENDIMIENTOS DINAMICOS,2022,LEGAL VENTURES: PROVEEDOR ALTERNATIVO DE SERVICIOS LEGALES QUE CONECTA ABOGADOS ON-DEMAND CON STARTUPS Y EMPRESAS,20220919.0,20230919.0,LEGAL VENTURES,SAN ISIDRO,LIMA,LIMA,150131.0,150000.0,30357.14,33928.57,SOLES,20260105,05012026,2026-01-05,20260105,214285.71000000002
253-PROINNOVATE-IMTEMC-2024,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2024,"DIAGNOSTICO, IMPLEMENTACION Y CERTIFICACION DEL SISTEMA DE GESTION DE SEGURIDAD Y SALUD EN EL TRABAJO EN BASE A LA NORMA ISO 45001:2018 EN LA EMPRESA GLOBAL PLASTIC S.A.C.",20240318.0,20250318.0,GLOBAL PLASTIC SOCIEDAD ANONIMA CERRADA,LOS OLIVOS,LIMA,LIMA,150117.0,45000.0,10285.72,6857.14,SOLES,20260105,05012026,2026-01-05,20260105,62142.86
253-PROINNOVATE-IMTEMC-2025,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2025,IMPLEMENTACION DEL SISTEMA DE GESTION DE CALIDAD PARA LA MEJORA DE PRODUCCION Y DISMINUCION DE REPROCESOS.,20250801.0,20260901.0,COMPANIA PERUANA NACIONAL TEXTIL S.A.C.,EL TAMBO,HUANCAYO,JUNIN,120114.0,40700.0,9180.0,6120.0,SOLES,20260707,20260707,2026-07-07,20260707,56000.0
253-PROINNOVATE-IMTEMD-2023,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES,2023,IMPLEMENTACION DE UNA ESTRATEGIA DE MARKETING DIGITAL PARA MEJORAR Y DESARROLLAR EL POTENCIAL DE VENTAS DE LOS CANALES DIGITALES DE EASY OPTICAS SAC,20230616.0,20240316.0,EASY OPTICAS S.A.C.,MIRAFLORES,LIMA,LIMA,150122.0,45000.0,10720.49,6857.14,SOLES,20260105,05012026,2026-01-05,20260105,62577.63
254-FINCYT-DAL-2013,FINCYT II,DIAG. PARA LA ACREDITACIÓN DE LABORATORIOS,2013,CONCURSO DIAGNOSTICO PARA LA ACREDITACION DE LABORATORIOS,20140224.0,20140324.0,BIOSERVICE SRLTDA,VILLA MARIA DEL TRIUNFO,LIMA,LIMA,150143.0,3500.0,1605.0,0.0,SOLES,20260105,05012026,2026-01-05,20260105,5105.0
254-FINCYT-FIDECOM-PIPEI-2014,FIDECOM,PIPEI,2014,DESARROLLO DE UN SISTEMA DE INSPECCION DE SOLDADURA EN TIEMPO REAL DE CILINDROS DE GLP,20140930.0,20170929.0,N & A S.A.C.,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,70101.0,279985.09,37189.31,57400.0,SOLES,20260105,05012026,2026-01-05,20260105,374574.4
254-INNOVATEPERU-ADTC1-2021,FINCYT III,CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 1,2021,"DIGITALIZACION Y MEJORA DE LOS PROCESOS DE PROSPECCION, MARKETING Y COMERCIALIZACION MEDIANTE LA ADAPTACION DE BUENAS PRACTICAS Y TECNOLOGIA DE LA INFORMACION",20210322.0,20211221.0,MASTER SUMINISTROS INDUSTRIALES S.A.C.,MAGDALENA DEL MAR,LIMA,LIMA,150120.0,55000.0,0.0,16666.67,SOLES,20260105,05012026,2026-01-05,20260105,71666.67
254-INNOVATEPERU-ADTC2-2020,FINCYT III,CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2,2020,"CERTIFICACION DE LA NORMA INTERNACIONAL ISO 9001:2015 PARA LA EMPRESA ""KAMPO CONTRATISTAS GENERALES E.I.R.L.""",20201027.0,20211027.0,KAMPO CONTRATISTAS GENERALES E.I.R.L.,CALLERIA,CORONEL PORTILLO,UCAYALI,250101.0,37625.0,0.0,11375.0,SOLES,20260105,05012026,2026-01-05,20260105,49000.0
254-INNOVATEPERU-EI-2016,FINCYT II,EMPRENDEDORES INNOVADORES,2016,EZPLATE,20160804.0,20180803.0,NAVA CAVERO KENNETH ALEXANDER,LA MOLINA,LIMA,LIMA,150114.0,55000.0,16071.43,7548.0,SOLES,20260105,05012026,2026-01-05,20260105,78619.43
254-PNICP-ITAI-2015,FINCYT II,INNOVACIONES TECNOLOGICAS DE ALTO IMPACTO,2015,DESARROLLO DE UN SOFTWARE DE GESTION DE PROYECTOS INMOBILIARIOS BASADO EN LA FILOSOFIA LEAN CONSTRUCTION,20150827.0,20180829.0,DOMINIOTECH SOCIEDAD ANONIMA CERRADA,LINCE,LIMA,LIMA,150116.0,691808.46,51815.42,46400.0,SOLES,20260105,05012026,2026-01-05,20260105,790023.88
254-PROINNOVATE-BCCF2-2021,FINCYT III,CONCURSO BOOTCAMPS DE CÓDIGO - FASE II,2021,BOOTCAMP CODING DOJO - DESARROLLO DE SOFTWARE FULL STACK,20220103.0,20221103.0,MILAGROS JUANA PALPA SANABRIA,,,,,7950.0,0.0,0.0,DOLARES,20260105,05012026,2026-01-05,20260105,7950.0
254-PROINNOVATE-EIN-2022,MIPYME EMPRENDEDOR,EMPRENDEDORES INNOVADORES,2022,FIRMEASY,20220907.0,20230607.0,GIRASOL PE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,AMARILIS,HUANUCO,HUANUCO,100102.0,55000.0,9000.0,14571.43,SOLES,20260105,05012026,2026-01-05,20260105,78571.43
254-PROINNOVATE-IMTEMC-2023,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2023,IMPLEMENTACION Y CERTIFICACION DEL SISTEMA DE GESTION DE CALIDAD BASADO EN LA NORMA ISO 9001:2015 EN LA EMPRESA BRAIN SERVICE S.A.C,20230526.0,20240626.0,BRAIN SERVICE SOCIEDAD ANONIMA CERRADA,EL TAMBO,HUANCAYO,JUNIN,120114.0,36900.0,9460.0,5640.0,SOLES,20260105,05012026,2026-01-05,20260105,52000.0
254-PROINNOVATE-IMTEMC-2024,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2024,IMPLEMENTACION DE UN SISTEMA DE GESTION ANTISOBORNO BASADO EN LA ISO 37001: 2016 PARA LA EXCELENCIA EN CONSULTORIA AMBIENTAL DE LA EMPRESA ALLPA ESPECIALISTAS EN SOLUCIONES AMBIENTALES SAC DE LA REGION AREQUIPA,20240401.0,20250501.0,ALLPA ESPECIALISTAS EN SOLUCIONES AMBIENTALES S.A.C. - ALLPA E.S.A. S.A.C.,SOCABAYA,AREQUIPA,AREQUIPA,40122.0,45000.0,10285.71,6857.14,SOLES,20260105,05012026,2026-01-05,20260105,62142.85
